6,8.1
1/1/2016 12:00,5
1/2/2016 12:00,5.1
1/3/2016 6:00,5.2
1/4/2016 6:00,5.3
1/5/2016 6:00,5.4
1/6/2016 6:00,5.43
1/7/2016 6:00,5.5
1/8/2016 6:00,5.57
1/9/2016 6:00,5.64
1/10/2016 6:00,5.71
1/11/2016 6:00,5.78
1/12/2016 6:00,5.85
1/13/2016 6:00,5.92
1/14/2016 12:00,5.99
1/15/2016 12:00,5.19
1/16/2016 12:00,5.00
